tanggal,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,et0_fao_evapotranspiration,windspeed_10m_max,shortwave_radiation_sum,relative_humidity_2m_max,relative_humidity_2m_min,kabupaten,lat,lon
2018-05-03,32.1,22.1,26.2,0.7,0.7,4.34,15.5,20.24,95,49,Jember,-8.1724,113.702
2018-05-04,33.0,22.5,27.0,0.1,0.1,4.94,17.7,22.58,90,33,Jember,-8.1724,113.702
2018-05-05,32.8,23.0,27.3,0.2,0.2,4.53,13.1,21.14,85,39,Jember,-8.1724,113.702
2018-05-06,33.5,22.6,27.7,1.2,1.2,4.69,11.7,21.48,87,42,Jember,-8.1724,113.702
2018-05-07,34.5,22.5,27.7,0.0,0.0,4.6,7.9,21.04,93,38,Jember,-8.1724,113.702
2018-05-08,33.7,21.9,27.2,0.0,0.0,4.65,10.3,20.7,94,38,Jember,-8.1724,113.702
2018-05-09,33.0,21.8,27.0,0.5,0.5,4.31,8.6,19.82,88,45,Jember,-8.1724,113.702
2018-05-10,33.5,22.9,28.0,0.0,0.0,4.61,7.4,21.87,92,39,Jember,-8.1724,113.702
2018-05-11,33.5,22.9,27.8,0.7,0.7,4.63,10.5,19.84,89,45,Jember,-8.1724,113.702
2018-05-12,32.9,22.7,27.5,0.1,0.1,4.47,13.6,19.24,89,46,Jember,-8.1724,113.702
2018-05-13,33.3,23.0,27.8,0.0,0.0,4.19,8.0,18.93,90,44,Jember,-8.1724,113.702
2018-05-14,33.8,24.6,28.5,0.0,0.0,4.48,13.8,18.52,86,43,Jember,-8.1724,113.702
2018-05-15,31.7,24.2,27.4,0.7,0.7,3.47,14.0,14.58,92,55,Jember,-8.1724,113.702
2018-05-16,33.0,24.4,28.0,1.1,1.1,3.65,13.0,15.56,90,49,Jember,-8.1724,113.702
2018-05-17,30.2,24.4,27.1,0.1,0.1,2.94,12.2,12.34,88,59,Jember,-8.1724,113.702
2018-05-18,31.2,24.1,27.5,0.2,0.2,3.55,9.5,15.17,85,53,Jember,-8.1724,113.702
2018-05-19,32.2,24.6,27.8,0.1,0.1,3.89,8.9,16.92,81,49,Jember,-8.1724,113.702
2018-05-20,33.7,23.8,27.9,0.9,0.9,4.22,11.9,19.59,86,42,Jember,-8.1724,113.702
2018-05-21,33.0,23.6,27.8,2.6,2.6,3.61,7.5,16.55,94,47,Jember,-8.1724,113.702
2018-05-22,33.1,25.0,28.4,0.1,0.1,3.85,9.5,17.07,92,46,Jember,-8.1724,113.702
2018-05-23,32.8,24.1,27.9,0.2,0.2,3.58,8.4,16.06,94,48,Jember,-8.1724,113.702
2018-05-24,31.6,23.9,27.0,3.4,3.4,2.94,10.8,13.33,93,56,Jember,-8.1724,113.702
2018-05-25,32.5,24.2,27.3,1.0,1.0,3.29,8.7,14.93,92,52,Jember,-8.1724,113.702
2018-05-26,30.9,24.9,27.1,4.7,4.7,2.71,7.9,12.22,94,60,Jember,-8.1724,113.702
2018-05-27,32.0,23.9,27.1,0.6,0.6,3.5,12.8,14.87,91,51,Jember,-8.1724,113.702
2018-05-28,31.5,23.1,26.9,0.3,0.3,3.58,8.8,15.27,88,51,Jember,-8.1724,113.702
2018-05-29,32.3,22.8,26.8,0.0,0.0,4.6,15.6,19.51,87,41,Jember,-8.1724,113.702
2018-05-30,31.9,20.8,25.7,0.2,0.2,4.19,20.0,18.41,93,46,Jember,-8.1724,113.702
2018-05-31,32.3,21.1,26.0,0.0,0.0,4.51,17.9,20.44,99,46,Jember,-8.1724,113.702
2018-06-01,31.5,21.8,26.4,0.6,0.6,3.93,20.9,16.97,98,48,Jember,-8.1724,113.702
2018-06-02,33.0,23.0,26.9,0.3,0.3,3.99,21.5,17.92,93,42,Jember,-8.1724,113.702
2018-06-03,32.3,23.5,27.3,0.6,0.6,3.61,15.9,16.01,94,49,Jember,-8.1724,113.702
2018-06-04,33.2,23.8,27.9,0.0,0.0,4.07,15.0,18.18,93,47,Jember,-8.1724,113.702
2018-06-05,34.0,23.5,28.2,0.2,0.2,4.39,10.6,19.63,92,43,Jember,-8.1724,113.702
2018-06-06,32.2,23.5,27.1,0.0,0.0,4.02,15.0,17.71,98,51,Jember,-8.1724,113.702
2018-06-07,33.0,23.8,27.3,0.0,0.0,4.28,18.2,19.16,96,53,Jember,-8.1724,113.702
2018-06-08,33.7,23.6,27.4,0.5,0.5,3.84,18.6,16.15,96,45,Jember,-8.1724,113.702
2018-06-09,32.5,23.6,27.1,0.9,0.9,3.48,13.4,15.24,88,42,Jember,-8.1724,113.702
2018-06-10,33.6,21.0,26.9,2.5,2.5,3.64,7.4,16.6,97,43,Jember,-8.1724,113.702
2018-06-11,31.2,23.5,26.6,5.3,5.3,2.77,10.3,12.33,94,55,Jember,-8.1724,113.702
2018-06-12,31.2,23.2,26.9,1.2,1.2,3.01,13.2,12.84,88,56,Jember,-8.1724,113.702
2018-06-13,32.5,21.8,26.3,0.0,0.0,4.13,9.9,19.1,91,40,Jember,-8.1724,113.702
2018-06-14,32.5,21.0,26.1,0.0,0.0,4.1,7.8,19.52,88,39,Jember,-8.1724,113.702
2018-06-15,32.8,20.4,26.2,0.0,0.0,4.17,8.2,19.11,91,39,Jember,-8.1724,113.702
2018-06-16,32.3,20.3,26.4,0.6,0.6,4.22,14.6,19.67,96,43,Jember,-8.1724,113.702
2018-06-17,33.5,21.4,27.7,0.0,0.0,4.32,8.8,20.02,97,37,Jember,-8.1724,113.702
2018-06-18,33.5,22.0,27.4,0.0,0.0,4.52,16.8,20.34,88,32,Jember,-8.1724,113.702
2018-06-19,30.3,22.8,25.8,27.3,27.3,2.37,12.3,10.7,97,56,Jember,-8.1724,113.702
2018-06-20,29.4,23.7,25.9,5.8,5.8,2.7,10.2,12.69,96,67,Jember,-8.1724,113.702
2018-06-21,28.0,23.4,25.4,4.0,4.0,1.99,8.6,9.62,95,76,Jember,-8.1724,113.702
2018-06-22,29.7,23.3,25.9,3.3,3.3,3.08,8.0,14.79,92,63,Jember,-8.1724,113.702
2018-06-23,30.1,23.5,25.8,10.6,10.6,2.89,10.5,13.63,94,64,Jember,-8.1724,113.702
2018-06-24,29.4,23.2,25.7,0.8,0.8,3.24,9.9,15.89,95,68,Jember,-8.1724,113.702
2018-06-25,28.9,22.9,25.4,2.1,2.1,2.95,9.8,14.34,91,65,Jember,-8.1724,113.702
2018-06-26,29.0,22.5,25.2,0.7,0.7,3.23,13.4,15.75,90,64,Jember,-8.1724,113.702
2018-06-27,29.5,22.6,25.3,0.4,0.4,3.5,12.7,17.16,92,61,Jember,-8.1724,113.702
